id	village	rus_village	lat	lon	lang	aff	family	standard	default_level	dialect_toplevel	dialect_toplevel_cyr	dialect_nt1	dialect_nt1_cyr	dialect_nt2	dialect_nt2_cyr	dialect_nt3	dialect_nt3_cyr	village_dialect	gltc_lang	lang_col	aff_col	dataset_version
1155	Gunnamakhi	Гуннамахи	42,04729	47,37328	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Gunnamakhi	darg1241	#ff9900	#ff9900	07.02.2021
118	Nitilsukh	Нитилсух	42,04732	46,42938	Avar	Avar	East Caucasian		Avar									Nitilsukh	avar1256	#009999	#009999	07.02.2021
119	Talsukh	Талсух	42,04741	46,40589	Avar	Avar	East Caucasian		Avar									Talsukh	avar1256	#009999	#009999	07.02.2021
1156	Guzbaya	Гузбая	42,04744	47,51385	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-sirhwa	Танты-сирхинский	Sirhwa	Сургинский			Guzbaya	darg1241	#ff9900	#ff9900	07.02.2021
1157	Ruka	Рука	42,04751	47,92312	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский							Ruka	darg1241	#ff9900	#ff9900	07.02.2021
1158	Shilyagi	Шиляги	42,0486	47,7903	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский	Kattagnin	Каттагнинский					Shilyagi	darg1241	#ff9900	#ff9900	07.02.2021
120	Garakolob	Гараколоб	42,048887	46,455015	Avar	Avar	East Caucasian		Avar									Garakolob	avar1256	#009999	#009999	07.02.2021
1159	Dzilebki	Дзилебки	42,04989	47,55693	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-sirhwa	Танты-сирхинский					Dzilebki	darg1241	#ff9900	#ff9900	07.02.2021
1160	Nizhniy Karshli	Нижний Каршли	42,049911	47,343884	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-sirhwa	Танты-сирхинский					Nizhniy Karshli	darg1241	#ff9900	#ff9900	07.02.2021
1161	Verkhniy Karshli	Верхний Каршли	42,05018	47,34231	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-sirhwa	Танты-сирхинский					Verkhniy Karshli	darg1241	#ff9900	#ff9900	07.02.2021
1162	Dzhavgat	Джавгат	42,0506	47,9375	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский	Lower Kaitag	Нижнекайтагский					Dzhavgat	darg1241	#ff9900	#ff9900	07.02.2021
1821	'Zid''yan'	Зидьян	42,050776	48,142558	Azerbaijani	Oghuz	Turkic		Azerbaijani									'Zid''yan'	nort2697	#cccccc	#cccccc	07.02.2021
121	Ritlyab	Ритляб	42,05087	46,71917	Avar	Avar	East Caucasian		Avar									Ritlyab	avar1256	#009999	#009999	07.02.2021
1163	Kishamakhi	Кишамахи	42,051	47,44197	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-sirhwa	Танты-сирхинский					Kishamakhi	darg1241	#ff9900	#ff9900	07.02.2021
51	Alchunib	Алчуниб	42,05196	46,86943	Archi	Lezgic	East Caucasian		Archi									Alchunib	arch1244	#99cc00	#00cc66	07.02.2021
1164	Mashaty	Машаты	42,05398	47,88286	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский							Mashaty	darg1241	#ff9900	#ff9900	07.02.2021
1165	Khulabarkmakhi	Хулабаркмахи	42,05455	47,45676	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-sirhwa	Танты-сирхинский					Khulabarkmakhi	darg1241	#ff9900	#ff9900	07.02.2021
1166	Kulidzha	Кулиджа	42,054682	47,772754	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский							Kulidzha	darg1241	#ff9900	#ff9900	07.02.2021
122	Rosnob	Росноб	42,055	46,41194	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Bukhnada	Бухнадинский	Tlebel	Тлебельский	Rosnob	avar1256	#009999	#009999	07.02.2021
1167	Uzralmakhi	Узралмахи	42,05782	47,44987	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-sirhwa	Танты-сирхинский					Uzralmakhi	darg1241	#ff9900	#ff9900	07.02.2021
1168	Arassamakhi	Арассамахи	42,0579	47,40111	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-sirhwa	Танты-сирхинский					Arassamakhi	darg1241	#ff9900	#ff9900	07.02.2021
52	Khilikh	Хилих	42,05838	46,88751	Archi	Lezgic	East Caucasian		Archi									Khilikh	arch1244	#99cc00	#00cc66	07.02.2021
1560	Tsovkra 1-ya	Цовкра 1-ая	42,05917	47,27056	Lak	Lak	East Caucasian		Lak	Pervotsovkrin	Первоцовкринский							Tsovkra 1-ya	lakk1252	#cc9900	#cc9900	07.02.2021
123	Tsumilukh	Цумилух	42,05974	46,41242	Avar	Avar	East Caucasian		Avar									Tsumilukh	avar1256	#009999	#009999	07.02.2021
1169	Dzhibakhni	Джибахни	42,06051	47,90847	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский							Dzhibakhni	darg1241	#ff9900	#ff9900	07.02.2021
1170	Shiri (Shari)	Шири (Шари)	42,060627	47,589895	Dargwa	Dargwa	East Caucasian		Dargwa									Shiri	darg1241	#ff9900	#ff9900	07.02.2021
1171	Dzhigiya	Джигия	42,06139	47,79597	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский							Dzhigiya	darg1241	#ff9900	#ff9900	07.02.2021
1172	Urzhagimakhi	Уржагимахи	42,06149	47,37056	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-sirhwa	Танты-сирхинский					Urzhagimakhi	darg1241	#ff9900	#ff9900	07.02.2021
1822	Sabnova	Сабнова	42,063172	48,254419	Azerbaijani	Oghuz	Turkic		Azerbaijani									Sabnova	nort2697	#cccccc	#cccccc	07.02.2021
1173	Duakar	Дуакар	42,064159	47,460081	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-Sirhwa	Танты-сирхинский	Sirhwa	Сургинский			Duakar	darg1241	#ff9900	#ff9900	07.02.2021
53	Keserib	Кесериб	42,0647	46,888	Archi	Lezgic	East Caucasian		Archi									Keserib	arch1244	#99cc00	#00cc66	07.02.2021
1174	Utsulimakhi	Уцулимахи	42,064935	47,42661	Dargwa	Dargwa	East Caucasian		Dargwa									Utsulimakhi	darg1241	#ff9900	#ff9900	07.02.2021
54	Archib	Арчиб	42,0664	46,8678	Archi	Lezgic	East Caucasian		Archi									Archib	arch1244	#99cc00	#00cc66	07.02.2021
1175	Mukrakari	Мукракари	42,06667	47,5	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-Sirhwa	Танты-сирхинский	Sirhwa	Сургинский			Mukrakari	darg1241	#ff9900	#ff9900	07.02.2021
1176	Siragi	Сираги	42,06667	47,56667	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Urakhi	Урахинский					Siragi	darg1241	#ff9900	#ff9900	07.02.2021
1177	Urkutamakhi 2-aya	Уркутамахи 2-ая	42,06667	47,53333	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-Sirhwa	Танты-сирхинский	Sirhwa	Сургинский			Urkutamakhi 2-aya	darg1241	#ff9900	#ff9900	07.02.2021
1178	Amuzgi	Амузги	42,068009	47,597806	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Amuzgi-Shiri	Амузги-ширинский					Amuzgi	darg1241	#ff9900	#ff9900	07.02.2021
1179	Uragi	Ураги	42,06914	47,569377	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-Sirhwa	Танты-сирхинский	Sirhwa	Сургинский			Uragi	darg1241	#ff9900	#ff9900	07.02.2021
2030	Derbent	Дербент	42,06917	48,29583	Tat	Iranian	Indo-European		Tat	Judeo-Tat	Горско-еврейский							Derbent	jude1256	#d5daff	#fffded	07.02.2021
1180	Mizhigli	Мижигли	42,0697	47,79989	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский							Mizhigli	darg1241	#ff9900	#ff9900	07.02.2021
1181	Kulegu	Кулегу	42,07003	47,88401	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский							Kulegu	darg1241	#ff9900	#ff9900	07.02.2021
55	Kalib	Калиб	42,07054	46,86002	Archi	Lezgic	East Caucasian		Archi									Kalib	arch1244	#99cc00	#00cc66	07.02.2021
1182	Dzhinabi	Джинаби	42,070864	47,860318	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский							Dzhinabi	darg1241	#ff9900	#ff9900	07.02.2021
1183	Urkutamakhi Pervaya	Уркутамахи Первая	42,07093	47,52058	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-Sirhwa	Танты-сирхинский	Sirhwa	Сургинский			Urkutamakhi Pervaya	darg1241	#ff9900	#ff9900	07.02.2021
1184	'Gul''dy'	Гульды	42,07113	47,68936	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский							'Gul''dy'	darg1241	#ff9900	#ff9900	07.02.2021
1561	Vachi	Вачи	42,0722	47,2136	Lak	Lak	East Caucasian		Lak	Ashtikul	Аштикулинский							Vachi	lakk1252	#cc9900	#cc9900	07.02.2021
1185	Lischa	Лища	42,072834	47,740462	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский	Schurkkantsky	Щурккантский					Lischa	darg1241	#ff9900	#ff9900	07.02.2021
1186	Kubrimakhi	Кубримахи	42,073018	47,372684	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-sirhwa	Танты-сирхинский					Kubrimakhi	darg1241	#ff9900	#ff9900	07.02.2021
1187	Ayatsuri	Аяцури	42,07354	47,45121	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-sirhwa	Танты-сирхинский					Ayatsuri	darg1241	#ff9900	#ff9900	07.02.2021
124	Nikar	Никар	42,0737	46,406903	Avar	Avar	East Caucasian		Avar									Nikar	avar1256	#009999	#009999	07.02.2021
1188	Butri	Бутри	42,07426	47,44048	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Usisha-Butri	Усиша-бутринский					Butri	darg1241	#ff9900	#ff9900	07.02.2021
1189	Butulta	Бутулта	42,07426	47,44048	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-Sirhwa	Танты-сирхинский					Butulta	darg1241	#ff9900	#ff9900	07.02.2021
1190	Natsi	Наци	42,075335	47,38728	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-Sirhwa	Танты-сирхинский	Sirhwa	Сургинский	Natsin	Нацинский	Natsi	darg1241	#ff9900	#ff9900	07.02.2021
56	Khitab	Хитаб	42,07538	46,867234	Archi	Lezgic	East Caucasian		Archi									Khitab	arch1244	#99cc00	#00cc66	07.02.2021
1191	Nakhki	Нахки	42,07562	47,39905	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-Sirhwa	Танты-сирхинский	Sirhwa	Сургинский	Natsin	Нацинский	Nakhki	darg1241	#ff9900	#ff9900	07.02.2021
1562	Kaya	Кая	42,0765	47,20219	Lak	Lak	East Caucasian		Lak	Kayalin-Mashchikhin	Каялинско-мащихинский							Kaya	lakk1252	#cc9900	#cc9900	07.02.2021
1192	Surgiya	Сургия	42,077112	47,717301	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский							Surgiya	darg1241	#ff9900	#ff9900	07.02.2021
1193	Kuliyamakhi	Кулиямахи	42,07717	47,33501	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-sirhwa	Танты-сирхинский					Kuliyamakhi	darg1241	#ff9900	#ff9900	07.02.2021
1563	Tsushchar	Цущар	42,0774	47,14038	Lak	Lak	East Caucasian		Lak	Literary	Литературный							Tsushchar	lakk1252	#cc9900	#cc9900	07.02.2021
1194	Karayamakhi	Караямахи	42,07822	47,34643	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-sirhwa	Танты-сирхинский					Karayamakhi	darg1241	#ff9900	#ff9900	07.02.2021
1195	Tuzlamakhi	Тузламахи	42,07877	47,36836	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-sirhwa	Танты-сирхинский					Tuzlamakhi	darg1241	#ff9900	#ff9900	07.02.2021
1823	'Zid''yan-Kazmalyar'	Зидьян-Казмаляр	42,07957	48,15655	Azerbaijani	Oghuz	Turkic		Azerbaijani									'Zid''yan-Kazmalyar'	nort2697	#cccccc	#cccccc	07.02.2021
125	Barnab	Барнаб	42,07964	46,37894	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Antsrosunkhada	Анцросунхадинский			Barnab	avar1256	#009999	#009999	07.02.2021
126	Sikar	Сикар	42,07966	46,41127	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Bukhnada	Бухнадинский			Sikar	avar1256	#009999	#009999	07.02.2021
1196	Khadagi	Хадаги	42,08067	47,89726	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский							Khadagi	darg1241	#ff9900	#ff9900	07.02.2021
1197	Urkhnischa	Урхнища	42,08278	47,50306	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-sirhwa	Танты-сирхинский					Urkhnischa	darg1241	#ff9900	#ff9900	07.02.2021
1198	Giyagaramakhi	Гиягарамахи	42,08381	47,37841	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-sirhwa	Танты-сирхинский					Giyagaramakhi	darg1241	#ff9900	#ff9900	07.02.2021
1199	Karkatsi	Каркаци	42,08389	47,46694	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-sirhwa	Танты-сирхинский					Karkatsi	darg1241	#ff9900	#ff9900	07.02.2021
1200	Murlatinamakhi	Мурлатинамахи	42,08451	47,35718	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-sirhwa	Танты-сирхинский					Murlatinamakhi	darg1241	#ff9900	#ff9900	07.02.2021
1201	Kubachi	Кубачи	42,0856	47,6031	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Kubachi-Ashti	Кубачи-аштинский	Kubachi	Кубачинский			Kubachi	darg1241	#ff9900	#ff9900	07.02.2021
1824	'Bil''gadi'	Бильгади	42,08581	48,13462	Azerbaijani	Oghuz	Turkic		Azerbaijani									'Bil''gadi'	nort2697	#cccccc	#cccccc	07.02.2021
1202	Gaziya	Газия	42,085935	47,817633	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский							Gaziya	darg1241	#ff9900	#ff9900	07.02.2021
1203	Kartalay	Карталай	42,08709	47,85834	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский							Kartalay	darg1241	#ff9900	#ff9900	07.02.2021
1204	Daknisa	Дакниса	42,08758	47,72711	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский	Schurkkantsky	Щурккантский					Daknisa	darg1241	#ff9900	#ff9900	07.02.2021
1205	Karatsan	Карацан	42,0886	47,8683	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский							Karatsan	darg1241	#ff9900	#ff9900	07.02.2021
1564	Shalib	Шалиб	42,09007	46,91826	Lak	Lak	East Caucasian		Lak	Shalib	Шалинский							Shalib	lakk1252	#cc9900	#cc9900	07.02.2021
1206	Dzhurmachi	Джурмачи	42,09049	47,69572	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский							Dzhurmachi	darg1241	#ff9900	#ff9900	07.02.2021
1207	Dzhirabachi	Джирабачи	42,09091	47,73513	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский	Schurkkantsky	Щурккантский					Dzhirabachi	darg1241	#ff9900	#ff9900	07.02.2021
1565	Khulisma	Хулисма	42,09299	47,05741	Lak	Lak	East Caucasian		Lak	Literary	Литературный							Khulisma	lakk1252	#cc9900	#cc9900	07.02.2021
1208	Khungiya	Хунгия	42,09321	47,80518	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский							Khungiya	darg1241	#ff9900	#ff9900	07.02.2021
1566	Khoymi	Хойми	42,09367	47,20822	Lak	Lak	East Caucasian		Lak	Kayalin-Mashchikhin	Каялинско-мащихинский							Khoymi	lakk1252	#cc9900	#cc9900	07.02.2021
127	Khamar	Хамар	42,095868	46,383695	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Antsrosunkhada	Анцросунхадинский			Khamar	avar1256	#009999	#009999	07.02.2021
128	Kutlab	Кутлаб	42,09663	46,32982	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Antsrosunkhada	Анцросунхадинский			Kutlab	avar1256	#009999	#009999	07.02.2021
129	Goab	Гоаб	42,097185	46,738407	Avar	Avar	East Caucasian		Avar									Goab	avar1256	#009999	#009999	07.02.2021
130	Nadar	Надар	42,09736	46,36025	Avar	Avar	East Caucasian		Avar									Nadar	avar1256	#009999	#009999	07.02.2021
131	Khadiyal	Хадиял	42,0989	46,4653	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Antsrosunkhada	Анцросунхадинский			Khadiyal	avar1256	#009999	#009999	07.02.2021
1209	Urtsaki	Урцаки	42,09916	47,56236	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-Sirhwa	Танты-сирхинский					Urtsaki	darg1241	#ff9900	#ff9900	07.02.2021
1210	Urari	Урари	42,0997	47,4569	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-Sirhwa	Танты-сирхинский	Sirhwa	Сургинский			Urari	darg1241	#ff9900	#ff9900	07.02.2021
1211	Turakarimakhi	Туракаримахи	42,1	47,46667	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-sirhwa	Танты-сирхинский					Turakarimakhi	darg1241	#ff9900	#ff9900	07.02.2021
2023	Tlyarata	Тлярата	42,1	46,33333	Avar	Avar	East Caucasian		Avar									Tlyarata	avar1256	#009999	#009999	07.02.2021
1567	Kundakh	Кундах	42,10013	47,09148	Lak	Lak	East Caucasian		Lak									Kundakh	lakk1252	#cc9900	#cc9900	07.02.2021
1212	Sutbuk	Сутбук	42,1036	47,5403	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-Sirhwa	Танты-сирхинский					Sutbuk	darg1241	#ff9900	#ff9900	07.02.2021
132	Chitab	Читаб	42,10412	46,86914	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Rissib	Риссибский			Chitab	avar1256	#009999	#009999	07.02.2021
1568	Tsyysha	Цыйша	42,10442	47,22358	Lak	Lak	East Caucasian		Lak	Vikhlin	Вихлинский							Tsyysha	lakk1252	#cc9900	#cc9900	07.02.2021
1569	Khurkhi	Хурхи	42,10627	47,12617	Lak	Lak	East Caucasian		Lak	Literary	Литературный							Khurkhi	lakk1252	#cc9900	#cc9900	07.02.2021
1213	Tsugni	Цугни	42,107276	47,400902	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-Sirhwa	Танты-сирхинский	Sirhwa	Сургинский			Tsugni	darg1241	#ff9900	#ff9900	07.02.2021
1825	Chinar	Чинар	42,1075	48,1439	Azerbaijani	Oghuz	Turkic		Azerbaijani									Chinar	nort2697	#cccccc	#cccccc	07.02.2021
133	'Tilutl'''	Тилутль	42,109079	46,350054	Avar	Avar	East Caucasian		Avar									'Tilutl'''	avar1256	#009999	#009999	07.02.2021
134	Tadiyal	Тадиял	42,11099	46,4823	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Bukhnada	Бухнадинский			Tadiyal	avar1256	#009999	#009999	07.02.2021
135	Kardib	Кардиб	42,111443	46,514655	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Bukhnada	Бухнадинский			Kardib	avar1256	#009999	#009999	07.02.2021
136	Tokh-Orda	Тох-Орда	42,11174	46,35982	Avar	Avar	East Caucasian		Avar									Tokh-Orda	avar1256	#009999	#009999	07.02.2021
1214	Barshamay	Баршамай	42,11176	47,85143	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский	Lower Kaitag	Нижнекайтагский					Barshamay	darg1241	#ff9900	#ff9900	07.02.2021
1215	Gulebki	Гулебки	42,11181	47,39688	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-sirhwa	Танты-сирхинский					Gulebki	darg1241	#ff9900	#ff9900	07.02.2021
1570	Churtakh	Чуртах	42,11257	47,08687	Lak	Lak	East Caucasian		Lak	Literary	Литературный							Churtakh	lakk1252	#cc9900	#cc9900	07.02.2021
137	Gindib	Гиндиб	42,11296	46,50397	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Bukhnada	Бухнадинский			Gindib	avar1256	#009999	#009999	07.02.2021
1216	Guladty	Гуладты	42,11523	47,45074	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-Sirhwa	Танты-сирхинский	Sirhwa	Сургинский	Gullatin	Гуллатинский	Guladty	darg1241	#ff9900	#ff9900	07.02.2021
1571	Tulizma	Тулизма	42,115654	47,119069	Lak	Lak	East Caucasian		Lak									Tulizma	lakk1252	#cc9900	#cc9900	07.02.2021
1572	Shara	Шара	42,115737	47,135907	Lak	Lak	East Caucasian		Lak	Literary	Литературный							Shara	lakk1252	#cc9900	#cc9900	07.02.2021
1217	Bakni	Бакни	42,11618	47,53095	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-Sirhwa	Танты-сирхинский	Sirhwa	Сургинский	Baknin	Бакнинский	Bakni	darg1241	#ff9900	#ff9900	07.02.2021
138	Gilib	Гилиб	42,1169	46,7761	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Tlesserukh	Тлессерухский			Gilib	avar1256	#009999	#009999	07.02.2021
1218	Trisanchi	Трисанчи	42,118091	47,70559	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Muiri	Муиринский					Trisanchi	darg1241	#ff9900	#ff9900	07.02.2021
1219	Iragi	Ираги	42,11889	47,75336	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Muiri	Муиринский					Iragi	darg1241	#ff9900	#ff9900	07.02.2021
1220	Akhmedkent	Ахмедкент	42,12036	47,81047	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский							Akhmedkent	darg1241	#ff9900	#ff9900	07.02.2021
1221	Dibgalik	Дибгалик	42,120363	47,652521	Dargwa	Dargwa	East Caucasian		Dargwa			Muiri	Муиринский					Dibgalik	darg1241	#ff9900	#ff9900	07.02.2021
139	Ukal	Укал	42,12163	46,34771	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Antsrosunkhada	Анцросунхадинский			Ukal	avar1256	#009999	#009999	07.02.2021
1573	Sukiyakh	Сукиях	42,12168	47,23611	Lak	Lak	East Caucasian		Lak	Vikhlin	Вихлинский							Sukiyakh	lakk1252	#cc9900	#cc9900	07.02.2021
1222	Madzhalis	Маджалис	42,1217	47,8333	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский							Madzhalis	darg1241	#ff9900	#ff9900	07.02.2021
1574	Khoykhi	Хойхи	42,12179	47,18526	Lak	Lak	East Caucasian		Lak	Literary	Литературный							Khoykhi	lakk1252	#cc9900	#cc9900	07.02.2021
140	Karanub	Карануб	42,12262	46,81777	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Tlesserukh	Тлессерухский			Karanub	avar1256	#009999	#009999	07.02.2021
1223	Novyy Urkarakh	Новый Уркарах	42,12361	48,21917	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Muiri	Муиринский					Novyy Urkarakh	darg1241	#ff9900	#ff9900	07.02.2021
141	Doronub	Доронуб	42,124689	46,809427	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Tlesserukh	Тлессерухский			Doronub	avar1256	#009999	#009999	07.02.2021
1224	Gedzhukh	Геджух	42,1247	48,0661	Azerbaijani	Oghuz	Turkic		Azerbaijani									Gedzhukh	nort2697	#cccccc	#cccccc	07.02.2021
604	Tlyadal	Тлядал	42,125339	46,237247	Bezhta	Tsezic	East Caucasian		Bezhta	Tlyadal	Тлядальский							Tlyadal	bezh1248	#ff5050	#ff5050	07.02.2021
142	Chanab	Чанаб	42,125345	46,90434	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Rissib	Риссибский			Chanab	avar1256	#009999	#009999	07.02.2021
143	Kutikh	Кутих	42,12587	46,78902	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский					Kutikh	avar1256	#009999	#009999	07.02.2021
1575	Vikhli	Вихли	42,1269	47,2219	Lak	Lak	East Caucasian		Lak	Vikhlin	Вихлинский							Vikhli	lakk1252	#cc9900	#cc9900	07.02.2021
144	Dusrakh	Дусрах	42,1275	46,8792	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Rissib	Риссибский			Dusrakh	avar1256	#009999	#009999	07.02.2021
1576	Kukni	Кукни	42,12819	47,15973	Lak	Lak	East Caucasian		Lak	Literary	Литературный							Kukni	lakk1252	#cc9900	#cc9900	07.02.2021
1577	Kulushats	Кулушац	42,1283	47,0983	Lak	Lak	East Caucasian		Lak	Literary	Литературный							Kulushats	lakk1252	#cc9900	#cc9900	07.02.2021
605	Khasharkhota	Хашархота	42,12912	46,142158	Bezhta	Tsezic	East Caucasian		Bezhta	Tlyadal	Тлядальский							Khasharkhota	bezh1248	#ff5050	#ff5050	07.02.2021
145	Chvadab	Чвадаб	42,13028	46,87639	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Rissib	Риссибский			Chvadab	avar1256	#009999	#009999	07.02.2021
1225	Mirzita	Мирзита	42,1309	47,47663	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-Sirhwa	Танты-сирхинский	Sirhwa	Сургинский			Mirzita	darg1241	#ff9900	#ff9900	07.02.2021
146	Kosroda	Косрода	42,13141	46,85829	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Rissib	Риссибский			Kosroda	avar1256	#009999	#009999	07.02.2021
